# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2020-03-16 13:26:20 EDT       (caww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 03335500 WABASH RIVER AT LAFAYETTE, IN
# -----------------------------------------------------------------------------------
#
# Data provided for site 03335500
#            TS   parameter     statistic     Description
#         51608       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	51608_00060_00003	51608_00060_00003_cd
USGS	03335500	2012-11-11	2410	A
USGS	03335500	2012-11-12	2680	A
USGS	03335500	2012-11-13	2580	A
USGS	03335500	2012-11-14	2860	A
USGS	03335500	2012-11-15	3020	A
USGS	03335500	2012-11-16	3350	A
USGS	03335500	2012-11-17	3250	A
USGS	03335500	2012-11-18	2920	A
USGS	03335500	2012-11-19	2620	A
USGS	03335500	2012-11-20	2610	A
USGS	03335500	2012-11-21	2500	A
USGS	03335500	2012-11-22	1990	A
USGS	03335500	2012-11-23	2040	A
USGS	03335500	2012-11-24	2290	A
USGS	03335500	2012-11-25	2070	A
USGS	03335500	2012-11-26	2080	A
USGS	03335500	2012-11-27	2440	A
USGS	03335500	2012-11-28	2360	A
USGS	03335500	2012-11-29	1780	A
USGS	03335500	2012-11-30	1750	A
USGS	03335500	2012-12-01	1680	A
USGS	03335500	2012-12-02	1590	A
USGS	03335500	2012-12-03	1740	A:e
USGS	03335500	2012-12-04	1560	A
USGS	03335500	2012-12-05	1660	A
USGS	03335500	2012-12-06	1440	A
USGS	03335500	2012-12-07	1530	A:e
USGS	03335500	2012-12-08	1550	A
USGS	03335500	2012-12-09	1560	A
USGS	03335500	2012-12-10	1670	A
USGS	03335500	2012-12-11	1940	A
USGS	03335500	2012-12-12	3170	A
USGS	03335500	2012-12-13	5010	A
USGS	03335500	2012-12-14	4400	A
USGS	03335500	2012-12-15	3350	A
USGS	03335500	2012-12-16	2330	A
USGS	03335500	2012-12-17	2140	A
USGS	03335500	2012-12-18	2120	A
USGS	03335500	2012-12-19	2050	A
USGS	03335500	2012-12-20	2380	A
USGS	03335500	2012-12-21	3940	A
USGS	03335500	2012-12-22	5520	A
USGS	03335500	2012-12-23	7800	A
USGS	03335500	2012-12-24	6400	A
USGS	03335500	2012-12-25	5240	A
USGS	03335500	2012-12-26	4330	A
USGS	03335500	2012-12-27	3530	A
USGS	03335500	2012-12-28	3130	A
USGS	03335500	2012-12-29	2970	A
USGS	03335500	2012-12-30	2770	A
USGS	03335500	2012-12-31	2550	A
USGS	03335500	2013-01-01	2420	A
USGS	03335500	2013-01-02	2230	A
USGS	03335500	2013-01-03	1930	A:e
USGS	03335500	2013-01-04	1920	A:e
USGS	03335500	2013-01-05	1970	A:e
USGS	03335500	2013-01-06	2020	A:e
USGS	03335500	2013-01-07	2100	A:e
USGS	03335500	2013-01-08	2120	A:e
USGS	03335500	2013-01-09	2100	A:e
USGS	03335500	2013-01-10	2400	A:e
USGS	03335500	2013-01-11	3730	A
USGS	03335500	2013-01-12	11900	A
USGS	03335500	2013-01-13	21800	A
USGS	03335500	2013-01-14	29600	A
USGS	03335500	2013-01-15	29200	A
USGS	03335500	2013-01-16	26100	A
USGS	03335500	2013-01-17	20800	A
USGS	03335500	2013-01-18	18700	A
USGS	03335500	2013-01-19	17000	A
USGS	03335500	2013-01-20	14500	A
USGS	03335500	2013-01-21	13000	A
USGS	03335500	2013-01-22	11200	A
USGS	03335500	2013-01-23	9900	A:e
USGS	03335500	2013-01-24	9330	A:e
USGS	03335500	2013-01-25	8930	A:e
USGS	03335500	2013-01-26	8310	A:e
USGS	03335500	2013-01-27	7640	A
USGS	03335500	2013-01-28	7460	A
USGS	03335500	2013-01-29	7700	A
USGS	03335500	2013-01-30	12700	A
USGS	03335500	2013-01-31	23500	A
USGS	03335500	2013-02-01	22200	A
USGS	03335500	2013-02-02	18400	A
USGS	03335500	2013-02-03	14900	A
USGS	03335500	2013-02-04	11800	A
USGS	03335500	2013-02-05	9480	A
USGS	03335500	2013-02-06	7720	A
USGS	03335500	2013-02-07	7130	A
USGS	03335500	2013-02-08	7240	A
USGS	03335500	2013-02-09	7330	A
USGS	03335500	2013-02-10	7100	A
USGS	03335500	2013-02-11	7550	A
USGS	03335500	2013-02-12	8050	A
USGS	03335500	2013-02-13	7700	A
USGS	03335500	2013-02-14	7310	A
USGS	03335500	2013-02-15	6670	A
USGS	03335500	2013-02-16	5830	A
USGS	03335500	2013-02-17	5010	A
USGS	03335500	2013-02-18	4400	A
USGS	03335500	2013-02-19	4330	A
USGS	03335500	2013-02-20	3920	A:e
USGS	03335500	2013-02-21	3720	A:e
USGS	03335500	2013-02-22	3580	A:e
USGS	03335500	2013-02-23	3460	A:e
USGS	03335500	2013-02-24	3380	A:e
USGS	03335500	2013-02-25	3390	A:e
USGS	03335500	2013-02-26	4050	A
USGS	03335500	2013-02-27	10100	A
USGS	03335500	2013-02-28	15700	A
USGS	03335500	2013-03-01	19600	A
USGS	03335500	2013-03-02	19400	A
USGS	03335500	2013-03-03	16000	A
USGS	03335500	2013-03-04	11300	A
USGS	03335500	2013-03-05	8300	A
USGS	03335500	2013-03-06	7090	A:e
USGS	03335500	2013-03-07	6140	A:e
USGS	03335500	2013-03-08	5930	A:e
USGS	03335500	2013-03-09	5970	A:e
USGS	03335500	2013-03-10	8710	A
USGS	03335500	2013-03-11	16800	A
USGS	03335500	2013-03-12	23200	A
USGS	03335500	2013-03-13	22600	A
USGS	03335500	2013-03-14	19000	A
USGS	03335500	2013-03-15	14000	A
USGS	03335500	2013-03-16	11300	A
USGS	03335500	2013-03-17	9270	A
USGS	03335500	2013-03-18	8270	A
USGS	03335500	2013-03-19	7120	A
USGS	03335500	2013-03-20	6330	A
USGS	03335500	2013-03-21	5860	A
USGS	03335500	2013-03-22	5990	A
USGS	03335500	2013-03-23	5610	A
USGS	03335500	2013-03-24	5260	A
USGS	03335500	2013-03-25	5170	A
USGS	03335500	2013-03-26	4970	A
USGS	03335500	2013-03-27	4820	A
USGS	03335500	2013-03-28	5190	A
USGS	03335500	2013-03-29	7160	A
USGS	03335500	2013-03-30	8750	A
USGS	03335500	2013-03-31	9000	A
USGS	03335500	2013-04-01	7880	A
USGS	03335500	2013-04-02	6310	A
USGS	03335500	2013-04-03	5530	A
USGS	03335500	2013-04-04	4610	A
USGS	03335500	2013-04-05	4380	A
USGS	03335500	2013-04-06	4010	A
USGS	03335500	2013-04-07	4100	A
USGS	03335500	2013-04-08	4010	A
USGS	03335500	2013-04-09	4100	A
USGS	03335500	2013-04-10	4260	A
USGS	03335500	2013-04-11	15000	A
USGS	03335500	2013-04-12	29100	A
USGS	03335500	2013-04-13	34100	A
USGS	03335500	2013-04-14	31400	A
USGS	03335500	2013-04-15	26200	A
USGS	03335500	2013-04-16	24400	A
USGS	03335500	2013-04-17	28200	A
USGS	03335500	2013-04-18	33300	A
USGS	03335500	2013-04-19	58900	A
USGS	03335500	2013-04-20	80000	A
USGS	03335500	2013-04-21	75200	A
USGS	03335500	2013-04-22	58700	A
USGS	03335500	2013-04-23	41300	A
USGS	03335500	2013-04-24	39200	A
USGS	03335500	2013-04-25	46800	A
USGS	03335500	2013-04-26	42000	A
USGS	03335500	2013-04-27	36200	A
USGS	03335500	2013-04-28	32300	A
USGS	03335500	2013-04-29	29800	A
USGS	03335500	2013-04-30	28200	A
USGS	03335500	2013-05-01	27300	A
USGS	03335500	2013-05-02	25100	A
USGS	03335500	2013-05-03	22800	A
USGS	03335500	2013-05-04	21100	A
USGS	03335500	2013-05-05	19500	A
USGS	03335500	2013-05-06	17900	A
USGS	03335500	2013-05-07	16700	A
USGS	03335500	2013-05-08	15800	A
USGS	03335500	2013-05-09	14900	A
USGS	03335500	2013-05-10	14400	A
USGS	03335500	2013-05-11	11300	A
USGS	03335500	2013-05-12	9430	A
USGS	03335500	2013-05-13	8040	A
USGS	03335500	2013-05-14	6440	A
USGS	03335500	2013-05-15	6170	A
USGS	03335500	2013-05-16	5770	A
USGS	03335500	2013-05-17	5500	A
USGS	03335500	2013-05-18	5580	A
USGS	03335500	2013-05-19	5820	A
USGS	03335500	2013-05-20	5230	A
USGS	03335500	2013-05-21	4960	A
USGS	03335500	2013-05-22	4660	A
USGS	03335500	2013-05-23	4840	A
USGS	03335500	2013-05-24	4640	A
USGS	03335500	2013-05-25	4340	A
USGS	03335500	2013-05-26	4210	A
USGS	03335500	2013-05-27	5220	A
USGS	03335500	2013-05-28	10800	A
USGS	03335500	2013-05-29	15400	A
USGS	03335500	2013-05-30	13600	A
USGS	03335500	2013-05-31	11300	A
USGS	03335500	2013-06-01	18100	A
USGS	03335500	2013-06-02	31100	A
USGS	03335500	2013-06-03	31500	A
USGS	03335500	2013-06-04	27000	A
USGS	03335500	2013-06-05	21500	A
USGS	03335500	2013-06-06	16200	A
USGS	03335500	2013-06-07	12700	A
USGS	03335500	2013-06-08	10600	A
USGS	03335500	2013-06-09	9320	A
USGS	03335500	2013-06-10	8530	A
USGS	03335500	2013-06-11	10300	A
USGS	03335500	2013-06-12	11000	A
USGS	03335500	2013-06-13	19200	A
USGS	03335500	2013-06-14	32400	A
USGS	03335500	2013-06-15	33700	A
USGS	03335500	2013-06-16	29300	A
USGS	03335500	2013-06-17	22100	A
USGS	03335500	2013-06-18	18200	A
USGS	03335500	2013-06-19	15200	A
USGS	03335500	2013-06-20	12600	A
USGS	03335500	2013-06-21	10700	A
USGS	03335500	2013-06-22	10000	A
USGS	03335500	2013-06-23	8250	A
USGS	03335500	2013-06-24	6780	A
USGS	03335500	2013-06-25	6470	A
USGS	03335500	2013-06-26	6180	A
USGS	03335500	2013-06-27	5980	A
USGS	03335500	2013-06-28	7940	A
USGS	03335500	2013-06-29	7930	A
USGS	03335500	2013-06-30	8560	A
USGS	03335500	2013-07-01	12300	A
USGS	03335500	2013-07-02	14600	A
USGS	03335500	2013-07-03	13800	A
USGS	03335500	2013-07-04	16200	A
USGS	03335500	2013-07-05	13300	A
USGS	03335500	2013-07-06	11500	A
USGS	03335500	2013-07-07	10500	A
USGS	03335500	2013-07-08	9880	A
USGS	03335500	2013-07-09	9470	A
USGS	03335500	2013-07-10	8690	A
USGS	03335500	2013-07-11	12800	A
USGS	03335500	2013-07-12	10300	A
USGS	03335500	2013-07-13	8960	A
USGS	03335500	2013-07-14	7700	A
USGS	03335500	2013-07-15	6090	A
USGS	03335500	2013-07-16	4840	A
USGS	03335500	2013-07-17	4270	A
USGS	03335500	2013-07-18	3890	A
USGS	03335500	2013-07-19	3580	A
USGS	03335500	2013-07-20	3470	A
USGS	03335500	2013-07-21	3150	A
USGS	03335500	2013-07-22	3440	A
USGS	03335500	2013-07-23	3210	A
USGS	03335500	2013-07-24	3080	A
USGS	03335500	2013-07-25	3000	A
USGS	03335500	2013-07-26	2990	A
USGS	03335500	2013-07-27	2910	A
USGS	03335500	2013-07-28	2690	A
USGS	03335500	2013-07-29	2570	A
USGS	03335500	2013-07-30	2420	A
USGS	03335500	2013-07-31	2440	A
USGS	03335500	2013-08-01	2530	A
USGS	03335500	2013-08-02	2340	A
USGS	03335500	2013-08-03	2780	A
USGS	03335500	2013-08-04	7830	A
USGS	03335500	2013-08-05	8720	A
USGS	03335500	2013-08-06	6490	A
USGS	03335500	2013-08-07	5090	A
USGS	03335500	2013-08-08	4730	A
USGS	03335500	2013-08-09	4790	A
USGS	03335500	2013-08-10	4130	A
USGS	03335500	2013-08-11	3720	A
USGS	03335500	2013-08-12	3390	A
USGS	03335500	2013-08-13	3220	A
USGS	03335500	2013-08-14	2810	A
USGS	03335500	2013-08-15	2610	A
USGS	03335500	2013-08-16	2470	A
USGS	03335500	2013-08-17	2350	A
USGS	03335500	2013-08-18	2170	A
USGS	03335500	2013-08-19	2150	A
USGS	03335500	2013-08-20	1990	A
USGS	03335500	2013-08-21	1970	A
USGS	03335500	2013-08-22	1830	A
USGS	03335500	2013-08-23	1880	A
USGS	03335500	2013-08-24	1790	A
USGS	03335500	2013-08-25	1690	A
USGS	03335500	2013-08-26	1710	A
USGS	03335500	2013-08-27	1430	A
USGS	03335500	2013-08-28	1730	A
USGS	03335500	2013-08-29	1660	A
USGS	03335500	2013-08-30	1500	A
USGS	03335500	2013-08-31	1620	A
USGS	03335500	2013-09-01	1610	A
USGS	03335500	2013-09-02	1660	A
USGS	03335500	2013-09-03	1750	A
USGS	03335500	2013-09-04	1620	A
USGS	03335500	2013-09-05	1550	A
USGS	03335500	2013-09-06	1480	A
USGS	03335500	2013-09-07	1390	A
USGS	03335500	2013-09-08	1380	A
USGS	03335500	2013-09-09	1420	A
USGS	03335500	2013-09-10	1200	A
USGS	03335500	2013-09-11	1130	A
USGS	03335500	2013-09-12	1460	A
USGS	03335500	2013-09-13	1490	A
USGS	03335500	2013-09-14	1500	A
USGS	03335500	2013-09-15	1340	A
USGS	03335500	2013-09-16	1330	A
USGS	03335500	2013-09-17	1310	A
USGS	03335500	2013-09-18	1480	A
USGS	03335500	2013-09-19	3700	A
USGS	03335500	2013-09-20	3730	A
USGS	03335500	2013-09-21	3060	A
USGS	03335500	2013-09-22	2590	A
USGS	03335500	2013-09-23	2480	A
USGS	03335500	2013-09-24	2380	A
USGS	03335500	2013-09-25	2310	A
USGS	03335500	2013-09-26	2290	A
USGS	03335500	2013-09-27	2250	A
USGS	03335500	2013-09-28	2230	A
USGS	03335500	2013-09-29	2240	A
USGS	03335500	2013-09-30	2020	A
USGS	03335500	2013-10-01	1770	A
USGS	03335500	2013-10-02	1950	A
USGS	03335500	2013-10-03	1820	A
USGS	03335500	2013-10-04	2000	A
USGS	03335500	2013-10-05	1940	A
USGS	03335500	2013-10-06	2580	A
USGS	03335500	2013-10-07	2820	A
USGS	03335500	2013-10-08	2520	A
USGS	03335500	2013-10-09	2950	A
USGS	03335500	2013-10-10	2940	A
USGS	03335500	2013-10-11	2590	A
USGS	03335500	2013-10-12	2510	A
USGS	03335500	2013-10-13	2210	A
USGS	03335500	2013-10-14	2040	A
USGS	03335500	2013-10-15	1760	A
USGS	03335500	2013-10-16	2050	A
USGS	03335500	2013-10-17	2470	A
USGS	03335500	2013-10-18	3130	A
USGS	03335500	2013-10-19	2950	A
USGS	03335500	2013-10-20	3020	A
USGS	03335500	2013-10-21	2690	A
USGS	03335500	2013-10-22	2920	A
USGS	03335500	2013-10-23	2720	A
USGS	03335500	2013-10-24	2840	A
USGS	03335500	2013-10-25	2570	A
USGS	03335500	2013-10-26	2550	A
USGS	03335500	2013-10-27	2540	A
USGS	03335500	2013-10-28	2520	A
USGS	03335500	2013-10-29	2370	A
USGS	03335500	2013-10-30	2520	A
USGS	03335500	2013-10-31	2950	A
USGS	03335500	2013-11-01	3330	A
USGS	03335500	2013-11-02	3920	A
USGS	03335500	2013-11-03	5230	A
USGS	03335500	2013-11-04	5580	A
USGS	03335500	2013-11-05	4680	A
USGS	03335500	2013-11-06	4710	A
USGS	03335500	2013-11-07	4460	A
USGS	03335500	2013-11-08	4180	A
USGS	03335500	2013-11-09	4060	A
USGS	03335500	2013-11-10	3780	A
USGS	03335500	2013-11-11	3570	A
USGS	03335500	2013-11-12	3260	A
USGS	03335500	2013-11-13	3000	A
USGS	03335500	2013-11-14	2900	A
USGS	03335500	2013-11-15	2940	A
USGS	03335500	2013-11-16	2960	A
USGS	03335500	2013-11-17	2990	A
USGS	03335500	2013-11-18	3010	A
USGS	03335500	2013-11-19	3120	A
USGS	03335500	2013-11-20	4610	A
USGS	03335500	2013-11-21	5780	A:e
USGS	03335500	2013-11-22	5380	A
USGS	03335500	2013-11-23	4750	A
USGS	03335500	2013-11-24	4210	A
USGS	03335500	2013-11-25	4230	A
USGS	03335500	2013-11-26	4430	A
USGS	03335500	2013-11-27	4180	A
USGS	03335500	2013-11-28	3610	A
USGS	03335500	2013-11-29	3370	A
USGS	03335500	2013-11-30	3300	A
USGS	03335500	2013-12-01	3240	A
USGS	03335500	2013-12-02	2850	A
USGS	03335500	2013-12-03	2710	A
USGS	03335500	2013-12-04	2700	A
USGS	03335500	2013-12-05	2690	A
USGS	03335500	2013-12-06	2750	A
USGS	03335500	2013-12-07	2660	A
USGS	03335500	2013-12-08	2510	A
USGS	03335500	2013-12-09	2420	A
USGS	03335500	2013-12-10	2150	A
USGS	03335500	2013-12-11	1890	A:e
USGS	03335500	2013-12-12	1410	A:e
USGS	03335500	2013-12-13	1370	A:e
USGS	03335500	2013-12-14	1560	A:e
USGS	03335500	2013-12-15	1550	A:e
USGS	03335500	2013-12-16	1550	A:e
USGS	03335500	2013-12-17	1540	A:e
USGS	03335500	2013-12-18	1840	A:e
USGS	03335500	2013-12-19	2230	A:e
USGS	03335500	2013-12-20	2630	A:e
USGS	03335500	2013-12-21	4500	A:e
USGS	03335500	2013-12-22	16000	A:e
USGS	03335500	2013-12-23	28400	A
USGS	03335500	2013-12-24	26300	A
USGS	03335500	2013-12-25	23900	A
USGS	03335500	2013-12-26	21700	A
USGS	03335500	2013-12-27	20900	A
USGS	03335500	2013-12-28	18700	A
USGS	03335500	2013-12-29	16000	A
USGS	03335500	2013-12-30	13600	A
USGS	03335500	2013-12-31	12200	A
USGS	03335500	2014-01-01	10700	A
USGS	03335500	2014-01-02	10200	A
USGS	03335500	2014-01-03	8790	A
USGS	03335500	2014-01-04	7860	A:e
USGS	03335500	2014-01-05	6750	A:e
USGS	03335500	2014-01-06	5440	A:e
USGS	03335500	2014-01-07	4320	A:e
USGS	03335500	2014-01-08	3670	A:e
USGS	03335500	2014-01-09	3130	A:e
USGS	03335500	2014-01-10	3460	A:e
USGS	03335500	2014-01-11	5490	A:e
USGS	03335500	2014-01-12	10300	A:e
USGS	03335500	2014-01-13	21700	A:e
USGS	03335500	2014-01-14	24000	A
USGS	03335500	2014-01-15	24900	A
USGS	03335500	2014-01-16	21000	A
USGS	03335500	2014-01-17	17300	A
USGS	03335500	2014-01-18	13300	A
USGS	03335500	2014-01-19	10600	A
USGS	03335500	2014-01-20	8980	A
USGS	03335500	2014-01-21	8150	A
USGS	03335500	2014-01-22	7160	A
USGS	03335500	2014-01-23	5300	A:e
USGS	03335500	2014-01-24	3860	A:e
USGS	03335500	2014-01-25	3220	A:e
USGS	03335500	2014-01-26	2920	A:e
USGS	03335500	2014-01-27	2720	A:e
USGS	03335500	2014-01-28	2610	A:e
USGS	03335500	2014-01-29	2570	A:e
USGS	03335500	2014-01-30	2670	A:e
USGS	03335500	2014-01-31	2780	A:e
USGS	03335500	2014-02-01	3040	A:e
USGS	03335500	2014-02-02	7530	A:e
USGS	03335500	2014-02-03	9610	A:e
USGS	03335500	2014-02-04	8930	A:e
USGS	03335500	2014-02-05	8580	A:e
USGS	03335500	2014-02-06	8140	A:e
USGS	03335500	2014-02-07	7710	A:e
USGS	03335500	2014-02-08	7200	A:e
USGS	03335500	2014-02-09	6550	A:e
USGS	03335500	2014-02-10	5750	A:e
USGS	03335500	2014-02-11	5010	A:e
USGS	03335500	2014-02-12	4430	A:e
USGS	03335500	2014-02-13	4150	A:e
USGS	03335500	2014-02-14	4080	A:e
USGS	03335500	2014-02-15	3980	A:e
USGS	03335500	2014-02-16	4020	A:e
USGS	03335500	2014-02-17	3790	A:e
USGS	03335500	2014-02-18	3760	A:e
USGS	03335500	2014-02-19	3790	A:e
USGS	03335500	2014-02-20	6830	A:e
USGS	03335500	2014-02-21	28000	A
USGS	03335500	2014-02-22	43800	A
USGS	03335500	2014-02-23	47700	A
USGS	03335500	2014-02-24	49200	A
USGS	03335500	2014-02-25	38400	A
USGS	03335500	2014-02-26	30500	A:e
USGS	03335500	2014-02-27	26200	A:e
USGS	03335500	2014-02-28	23100	A:e
USGS	03335500	2014-03-01	20600	A:e
USGS	03335500	2014-03-02	18100	A:e
USGS	03335500	2014-03-03	16200	A:e
USGS	03335500	2014-03-04	14200	A:e
USGS	03335500	2014-03-05	12700	A:e
USGS	03335500	2014-03-06	11400	A:e
USGS	03335500	2014-03-07	10400	A:e
USGS	03335500	2014-03-08	10800	A:e
USGS	03335500	2014-03-09	11700	A:e
USGS	03335500	2014-03-10	13800	A
USGS	03335500	2014-03-11	21400	A
USGS	03335500	2014-03-12	30900	A
USGS	03335500	2014-03-13	35900	A
USGS	03335500	2014-03-14	32100	A
USGS	03335500	2014-03-15	36300	A
USGS	03335500	2014-03-16	40500	A
USGS	03335500	2014-03-17	34300	A
USGS	03335500	2014-03-18	27200	A
USGS	03335500	2014-03-19	22900	A
USGS	03335500	2014-03-20	22500	A
USGS	03335500	2014-03-21	22600	A
USGS	03335500	2014-03-22	20200	A
USGS	03335500	2014-03-23	18100	A
USGS	03335500	2014-03-24	16100	A
USGS	03335500	2014-03-25	14100	A
USGS	03335500	2014-03-26	12300	A
USGS	03335500	2014-03-27	11500	A
USGS	03335500	2014-03-28	11100	A
USGS	03335500	2014-03-29	10400	A
USGS	03335500	2014-03-30	10200	A
USGS	03335500	2014-03-31	10500	A
USGS	03335500	2014-04-01	10200	A
USGS	03335500	2014-04-02	9750	A
USGS	03335500	2014-04-03	14400	A
USGS	03335500	2014-04-04	40800	A
USGS	03335500	2014-04-05	47000	A
USGS	03335500	2014-04-06	39300	A
USGS	03335500	2014-04-07	33700	A
USGS	03335500	2014-04-08	31300	A
USGS	03335500	2014-04-09	31800	A
USGS	03335500	2014-04-10	28200	A
USGS	03335500	2014-04-11	24500	A
USGS	03335500	2014-04-12	22000	A
USGS	03335500	2014-04-13	19400	A
USGS	03335500	2014-04-14	16700	A
USGS	03335500	2014-04-15	15500	A
USGS	03335500	2014-04-16	12500	A
USGS	03335500	2014-04-17	8390	A
USGS	03335500	2014-04-18	7780	A
USGS	03335500	2014-04-19	7340	A
USGS	03335500	2014-04-20	6920	A
USGS	03335500	2014-04-21	6860	A
USGS	03335500	2014-04-22	6740	A
USGS	03335500	2014-04-23	6440	A
USGS	03335500	2014-04-24	6350	A
USGS	03335500	2014-04-25	6210	A
USGS	03335500	2014-04-26	6040	A
USGS	03335500	2014-04-27	5940	A
USGS	03335500	2014-04-28	6100	A
USGS	03335500	2014-04-29	5700	A:e
USGS	03335500	2014-04-30	6320	A
USGS	03335500	2014-05-01	6680	A
USGS	03335500	2014-05-02	6940	A
USGS	03335500	2014-05-03	7180	A
USGS	03335500	2014-05-04	6680	A
USGS	03335500	2014-05-05	6440	A
USGS	03335500	2014-05-06	6090	A
USGS	03335500	2014-05-07	5710	A
USGS	03335500	2014-05-08	5550	A
USGS	03335500	2014-05-09	6080	A
USGS	03335500	2014-05-10	6380	A
USGS	03335500	2014-05-11	5970	A:e
USGS	03335500	2014-05-12	9000	A
USGS	03335500	2014-05-13	15700	A
USGS	03335500	2014-05-14	17700	A:e
USGS	03335500	2014-05-15	20800	A
USGS	03335500	2014-05-16	24000	A:e
USGS	03335500	2014-05-17	23300	A:e
USGS	03335500	2014-05-18	22100	A:e
USGS	03335500	2014-05-19	19700	A:e
USGS	03335500	2014-05-20	17100	A:e
USGS	03335500	2014-05-21	13800	A:e
USGS	03335500	2014-05-22	11700	A:e
USGS	03335500	2014-05-23	9890	A:e
USGS	03335500	2014-05-24	8720	A:e
USGS	03335500	2014-05-25	8230	A:e
USGS	03335500	2014-05-26	7960	A
USGS	03335500	2014-05-27	7780	A
USGS	03335500	2014-05-28	6980	A
USGS	03335500	2014-05-29	5800	A
USGS	03335500	2014-05-30	5710	A
USGS	03335500	2014-05-31	5300	A
USGS	03335500	2014-06-01	5150	A
USGS	03335500	2014-06-02	4810	A
USGS	03335500	2014-06-03	4400	A
USGS	03335500	2014-06-04	3940	A
USGS	03335500	2014-06-05	4070	A
USGS	03335500	2014-06-06	4510	A
USGS	03335500	2014-06-07	5900	A
USGS	03335500	2014-06-08	8090	A
USGS	03335500	2014-06-09	11200	A
USGS	03335500	2014-06-10	13200	A
USGS	03335500	2014-06-11	14700	A
USGS	03335500	2014-06-12	13600	A
USGS	03335500	2014-06-13	10800	A
USGS	03335500	2014-06-14	9170	A
USGS	03335500	2014-06-15	7000	A
USGS	03335500	2014-06-16	6100	A
USGS	03335500	2014-06-17	4730	A
USGS	03335500	2014-06-18	4260	A
USGS	03335500	2014-06-19	5080	A
USGS	03335500	2014-06-20	9760	A
USGS	03335500	2014-06-21	12900	A
USGS	03335500	2014-06-22	14400	A
USGS	03335500	2014-06-23	12200	A
USGS	03335500	2014-06-24	12200	A
USGS	03335500	2014-06-25	12400	A
USGS	03335500	2014-06-26	11200	A
USGS	03335500	2014-06-27	11500	A
USGS	03335500	2014-06-28	10200	A
USGS	03335500	2014-06-29	7470	A
USGS	03335500	2014-06-30	5460	A
USGS	03335500	2014-07-01	4930	A
USGS	03335500	2014-07-02	4410	A
USGS	03335500	2014-07-03	4060	A
USGS	03335500	2014-07-04	3830	A
USGS	03335500	2014-07-05	3550	A
USGS	03335500	2014-07-06	3290	A
USGS	03335500	2014-07-07	3130	A
USGS	03335500	2014-07-08	3240	A
USGS	03335500	2014-07-09	3010	A
USGS	03335500	2014-07-10	2920	A
USGS	03335500	2014-07-11	2700	A
USGS	03335500	2014-07-12	2590	A
USGS	03335500	2014-07-13	3120	A
USGS	03335500	2014-07-14	3010	A
USGS	03335500	2014-07-15	3170	A
USGS	03335500	2014-07-16	2870	A
USGS	03335500	2014-07-17	2690	A
USGS	03335500	2014-07-18	2440	A
USGS	03335500	2014-07-19	2320	A
USGS	03335500	2014-07-20	2200	A
USGS	03335500	2014-07-21	2210	A
USGS	03335500	2014-07-22	1940	A
USGS	03335500	2014-07-23	1940	A
USGS	03335500	2014-07-24	2050	A
USGS	03335500	2014-07-25	1990	A
USGS	03335500	2014-07-26	1940	A
USGS	03335500	2014-07-27	1920	A
USGS	03335500	2014-07-28	1970	A
USGS	03335500	2014-07-29	2060	A
USGS	03335500	2014-07-30	2220	A
USGS	03335500	2014-07-31	2160	A
USGS	03335500	2014-08-01	2150	A
USGS	03335500	2014-08-02	1990	A
USGS	03335500	2014-08-03	1920	A
USGS	03335500	2014-08-04	1900	A
USGS	03335500	2014-08-05	1840	A
USGS	03335500	2014-08-06	1780	A
USGS	03335500	2014-08-07	1730	A
USGS	03335500	2014-08-08	1700	A
USGS	03335500	2014-08-09	1720	A
USGS	03335500	2014-08-10	1780	A
USGS	03335500	2014-08-11	1930	A
USGS	03335500	2014-08-12	1880	A
USGS	03335500	2014-08-13	1890	A
USGS	03335500	2014-08-14	1940	A
USGS	03335500	2014-08-15	1970	A
USGS	03335500	2014-08-16	1870	A
USGS	03335500	2014-08-17	1800	A
USGS	03335500	2014-08-18	1700	A
USGS	03335500	2014-08-19	1750	A
USGS	03335500	2014-08-20	1790	A
USGS	03335500	2014-08-21	1740	A
USGS	03335500	2014-08-22	9210	A
USGS	03335500	2014-08-23	14700	A
USGS	03335500	2014-08-24	13700	A
USGS	03335500	2014-08-25	16400	A
USGS	03335500	2014-08-26	15200	A
USGS	03335500	2014-08-27	15000	A
USGS	03335500	2014-08-28	13300	A
USGS	03335500	2014-08-29	12000	A
USGS	03335500	2014-08-30	11400	A
USGS	03335500	2014-08-31	11900	A
USGS	03335500	2014-09-01	9300	A
USGS	03335500	2014-09-02	5740	A
USGS	03335500	2014-09-03	4300	A
USGS	03335500	2014-09-04	3960	A
